,Street_Name,X,Beds,Baths,Garage_Spaces,Baths.1,City_Name,Closing_Date,Complex_Name,County,DOM,Sale_Price,Street_Number_Numeric,Unit_Floor_Location,Waterfront_Description,Year_Built,Zip_Code,longitude,latitude
6,104th Path,1850.0,4.0,3.0,1.0,0.0,Doral,2020-02-21,Doral Cay,Miami-Dade County,68.0,415000.0,5975.0,0.0,Lake Front,2014.0,33178.0,-80.3677436,25.8320318
4,104 PATH,2043.0,4.0,3.0,2.0,1.0,Doral,2020-04-13,DORAL CAY,Miami-Dade County,1.0,415000.0,6055.0,1.0,Bay Front,2014.0,33178.0,-80.3677436,25.8320318
232,32nd Ave,1866.0,2.0,2.0,2.0,0.0,Fort Lauderdale,2020-04-07,Tides at Bridgeside,Broward County,39.0,415000.0,3020.0,14.0,Other Waterfront,2002.0,33308.0,-91.6766593,41.9456813
1801,Turnberry Way,1612.0,2.0,2.0,1.0,0.0,Aventura,2019-12-03,TURNBERRY TOWERS,Miami-Dade County,22.0,415000.0,19355.0,9.0,Intracoastal Front,1981.0,33180.0,-80.1270361,25.9568957
1369,Miami Ave,1844.0,3.0,2.0,1.0,0.0,Miami,2020-04-20,WIND BY NEO,Miami-Dade County,55.0,415000.0,350.0,21.0,River Front,2008.0,33130.0,-80.2022561,25.7531518
151,192nd St,1912.0,2.0,2.0,1.0,0.0,Aventura,2020-02-25,MYSTIC POINTE 600,Miami-Dade County,76.0,414000.0,3400.0,15.0,Intracoastal Front,1991.0,33180.0,-122.19708600000001,47.43038370000001
602,Brickell Ave,1974.0,2.0,2.0,1.0,0.0,Miami,2019-12-31,500 Brickell,Miami-Dade County,39.0,413000.0,500.0,24.0,River Front,2008.0,33131.0,-80.19679959999999,25.7553254
1570,Ocean Dr,2027.0,2.0,2.0,0.0,0.0,Hollywood,2020-04-30,Sea Air Towers,Broward County,75.0,412000.0,3725.0,8.0,Ocean Front,1971.0,33019.0,-80.1311819,25.7779458
508,Bayview Dr,1708.0,2.0,2.0,1.0,0.0,Sunny Isles Beach,2020-01-13,ARLEN HOUSE,Miami-Dade County,144.0,410000.0,100.0,6.0,Intracoastal Front,1975.0,33160.0,-122.1622293,37.7791821
1050,Crandon,1769.0,1.0,1.0,1.0,1.0,Key Biscayne,2020-01-08,TOWERS OF KEY BISCAYNE,Miami-Dade County,78.0,410000.0,1121.0,2.0,Ocean Access,1971.0,33149.0,-88.9028922,45.571907200000005
314,5th Ave,1861.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2020-03-12,NU RIVER LANDING,Broward County,44.0,410000.0,511.0,25.0,River Front,2005.0,33301.0,-73.9656177,40.7744146
1527,Ocean Dr,1857.0,2.0,2.0,1.0,0.0,Hollywood,2019-12-24,quadomain,Broward County,0.0,410000.0,2401.0,22.0,Ocean Access,1980.0,33019.0,-80.1311819,25.7779458
1226,Harbor Island Dr,1996.0,2.0,2.0,2.0,0.0,North Bay Village,2019-12-31,360 Condo,Miami-Dade County,61.0,410000.0,7900.0,16.0,Bay Front,2007.0,33141.0,-117.89732240000002,33.6110349
1387,Mystic Pointe Dr,1921.0,2.0,2.0,1.0,0.0,Aventura,2020-02-14,mystic pointe tower 400,Miami-Dade County,76.0,410000.0,3500.0,19.0,Intracoastal Front,1990.0,33180.0,-80.12930659999999,25.953573199999997
335,68th Ter,2046.0,3.0,3.0,1.0,0.0,Doral,2020-03-27,ST LUCIA,Miami-Dade County,72.0,410000.0,11531.0,1.0,Lake Front,2002.0,33178.0,-94.5984502,39.0056111
1605,Ocean Dr,1987.0,2.0,2.0,1.0,0.0,Hollywood,2020-01-29,The Summit,Broward County,55.0,410000.0,1201.0,14.0,Ocean Front,1982.0,33019.0,-80.1311819,25.7779458
92,174th St,1854.0,2.0,2.0,0.0,0.0,Sunny Isles Beach,2019-12-20,Winston Towers,Miami-Dade County,51.0,410000.0,251.0,22.0,Intracoastal Front,1971.0,33160.0,-73.8878092,40.8374448
40,135th St,1558.0,3.0,3.0,1.0,0.0,North Miami,2020-04-17,CAZA BELLA VILLAS,Miami-Dade County,330.0,410000.0,2509.0,1.0,Mangrove Front,1982.0,33181.0,-73.9408854,40.8141196
656,Brickell Ave,3545.0,2.0,2.0,1.0,0.0,Miami,2020-04-06,Brickell Bay Club,Miami-Dade County,13.0,407500.0,2333.0,15.0,Bay Front,1974.0,33129.0,-80.19679959999999,25.7553254
924,Collins Ave,1786.0,1.0,1.0,0.0,1.0,Bal Harbour,2020-05-08,Carlton Terrace,Miami-Dade County,5.0,407000.0,10245.0,14.0,Ocean Front,1956.0,33154.0,-80.1210954,25.8632138
392,97th Ave,2019.0,3.0,2.0,2.0,1.0,Plantation,2020-03-06,CHELSEA,Broward County,326.0,407000.0,440.0,1.0,Lake Front,1988.0,33324.0,-96.0635369,41.3066783
334,66th St,1999.0,3.0,2.0,0.0,1.0,Doral,2020-04-09,CAPTIVA,Miami-Dade County,259.0,407000.0,10710.0,5.0,Lake Front,2001.0,33178.0,-82.7286555,27.839790700000002
180,24th St,1817.0,2.0,2.0,1.0,0.0,Miami,2019-12-06,GALLERY ART CONDO,Miami-Dade County,53.0,405000.0,333.0,5.0,Bay Front,2008.0,33137.0,-112.0303575,33.4244925
1371,Miami Ave,2015.0,2.0,2.0,1.0,0.0,Miami,2020-03-26,VUE AT BRICKELL CONDO,Miami-Dade County,7.0,405000.0,1250.0,25.0,Bay Front,2004.0,33130.0,-80.2022561,25.7531518
1334,Kobus Ter,2159.0,3.0,2.0,1.0,1.0,Davie,2019-12-02,Magnolia Trails,Broward County,40.0,405000.0,5029.0,1.0,Lake Front,2018.0,33314.0,-80.23456230000001,26.0592254
535,Biscayne Blvd,1945.0,1.0,2.0,1.0,0.0,Miami,2020-04-01,Marina Blue,Miami-Dade County,105.0,403000.0,888.0,12.0,Bay Front,2008.0,33132.0,-80.1694305,25.8758273
342,6th St,2163.0,2.0,2.0,1.0,0.0,Miami,2019-12-12,500 BRICKELL WEST,Miami-Dade County,90.0,402000.0,55.0,28.0,Canal Front,2008.0,33131.0,-97.72753890000001,30.263388
1624,Ocean Dr,1933.0,2.0,2.0,1.0,0.0,Hollywood,2019-12-18,The Summit,Broward County,76.0,401000.0,1201.0,16.0,Ocean Front,1982.0,33019.0,-80.1311819,25.7779458
1481,Ocean Blvd,1681.0,1.0,1.0,1.0,1.0,Lauderdale By The Sea,2020-01-20,Sea Ranch C,Broward County,96.0,400000.0,4900.0,9.0,Ocean Front,1981.0,33308.0,-78.86726479999999,33.70369960000001
745,Coast Ave,2053.0,2.0,2.0,2.0,1.0,Miami,2020-03-03,2 Midtown Miami,Miami-Dade County,126.0,400000.0,3470.0,22.0,Bay Front,2007.0,33137.0,-80.1480338,25.9874863
455,Bayshore Dr,1880.0,2.0,2.0,1.0,0.0,Miami,2020-05-05,QUANTUM ON THE BAY,Miami-Dade County,126.0,400000.0,1900.0,8.0,Bay Front,2008.0,33132.0,-81.7704,26.128629999999998
1424,Ocean Blvd,1836.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-02-04,Parliament House,Broward County,93.0,400000.0,405.0,10.0,Ocean Front,1970.0,33062.0,-78.86726479999999,33.70369960000001
122,188th St,1788.0,2.0,2.0,1.0,1.0,Aventura,2020-02-20,THE ATRIUM AT AVENTURA,Miami-Dade County,143.0,400000.0,3131.0,5.0,Intracoastal Front,2007.0,33180.0,-73.7805014,40.7277699
1441,Ocean Blvd,1889.0,2.0,2.0,1.0,0.0,Pompano Beach,2019-12-16,Renaissance II,Broward County,183.0,400000.0,1370.0,14.0,Ocean Front,1977.0,33062.0,-78.86726479999999,33.70369960000001
355,75th Ln,2287.0,4.0,2.0,2.0,1.0,Doral,2020-01-17,POLYNESIAN,Miami-Dade County,120.0,400000.0,11211.0,0.0,Lake Front,2004.0,33178.0,-80.2615761,26.7884142
576,Biscayne Blvd,1460.0,4.0,4.0,0.0,0.0,Miami,2020-03-09,JOCKEY CLUB,Miami-Dade County,172.0,400000.0,11111.0,12.0,Bay Front,1968.0,33181.0,-80.1694305,25.8758273
209,2nd St,2017.0,2.0,2.0,0.0,1.0,Fort Lauderdale,2020-05-18,Caribbean Townhouse,Broward County,35.0,400000.0,800.0,0.0,Canal Front,1981.0,33301.0,-117.88647920000001,33.6782751
1256,Hillsboro Mile,2176.0,2.0,2.0,0.0,0.0,Hillsboro Beach,2020-02-27,Hillsboro Le Baron,Broward County,0.0,400000.0,1050.0,4.0,Intracoastal Front,1969.0,33062.0,-80.0797901,26.2828521
1552,Ocean Dr,1839.0,2.0,2.0,1.0,0.0,Hollywood,2019-12-27,THE SUMMIT,Broward County,123.0,400000.0,1201.0,14.0,Ocean Front,1982.0,33019.0,-80.1311819,25.7779458
58,14th Street Cswy,2268.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-04-02,Voyager Condominium,Broward County,7.0,399000.0,2900.0,10.0,Intracoastal Front,1981.0,33062.0,-80.0935418,26.250133899999998
1626,Ocean Dr,2065.0,2.0,2.0,1.0,0.0,Hollywood,2020-01-27,THE TIDES,Broward County,93.0,397000.0,3901.0,7.0,Ocean Front,1969.0,33019.0,-80.1311819,25.7779458
1849,West Ave,2057.0,1.0,1.0,0.0,0.0,Miami Beach,2020-04-30,MIRADOR 1000,Miami-Dade County,259.0,395900.0,1000.0,12.0,Bay Front,1968.0,33139.0,-94.16546170000001,36.06807020000001
1383,Mystic Pointe Dr,1989.0,2.0,2.0,1.0,1.0,Aventura,2020-01-21,MYSTIC POINTE,Miami-Dade County,56.0,395000.0,3530.0,27.0,Intracoastal Front,1991.0,33180.0,-80.12930659999999,25.953573199999997
1440,Ocean Blvd,2033.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-02-28,Parliament House,Broward County,7.0,395000.0,405.0,11.0,Ocean Front,1970.0,33062.0,-78.86726479999999,33.70369960000001
359,76th Ln,2069.0,3.0,2.0,2.0,1.0,Doral,2020-03-20,THE RESERVE,Miami-Dade County,104.0,395000.0,10816.0,1.0,Lake Front,2010.0,33178.0,-112.2241922,33.588531599999996
426,Bay Harbor Dr,2325.0,2.0,2.0,1.0,0.0,Bay Harbor Islands,2020-03-18,ST REGIS APTS CONDO,Miami-Dade County,29.0,394000.0,9500.0,2.0,Canal Front,1965.0,33154.0,-86.27242070000001,39.8495783
892,Collins Ave,2059.0,1.0,1.0,1.0,1.0,Miami Beach,2020-02-18,The Carriage House,Miami-Dade County,73.0,393000.0,5005.0,9.0,Ocean Front,1964.0,33140.0,-80.1210954,25.8632138
1811,VENETIAN WAY,838.0,1.0,1.0,1.0,1.0,Miami Beach,2020-02-12,ONE THOUSAND VENETIAN WAY,Miami-Dade County,1665.0,390000.0,1000.0,10.0,Bay Front,1983.0,33139.0,-80.15856540000001,25.7909407
129,188th St,2322.0,3.0,3.0,1.0,0.0,Aventura,2019-12-19,UPTOWN MARINA LOFTS,Miami-Dade County,39.0,390000.0,3029.0,9.0,Intracoastal Front,2006.0,33180.0,-73.7805014,40.7277699
1816,VILLAGE CIRCLE,2028.0,3.0,2.0,2.0,1.0,Davie,2020-02-07,VAQUERO TRAILS,Broward County,38.0,390000.0,806.0,1.0,Canal Front,2015.0,33325.0,-98.09187990000001,29.7146887
384,91st Ct,2186.0,3.0,2.0,1.0,1.0,Miami Lakes,2020-01-10,SATORI - TAO,Miami-Dade County,73.0,390000.0,15785.0,1.0,Lake Front,2017.0,33018.0,-95.9236309,36.0322989
458,Bayshore Dr,2231.0,2.0,2.0,1.0,1.0,Miami,2020-04-13,QUANTUN ON THE BAY,Miami-Dade County,10.0,390000.0,1900.0,35.0,Other Waterfront,2008.0,33132.0,-81.7704,26.128629999999998
270,3rd St,1821.0,3.0,2.0,1.0,1.0,Miami,2019-12-18,MINT CONDO,Miami-Dade County,109.0,390000.0,92.0,19.0,River Front,2010.0,33130.0,-95.95179,36.156653000000006
585,Biscayne Blvd,2051.0,2.0,2.0,1.0,0.0,Miami,2020-01-27,one miami,Miami-Dade County,56.0,390000.0,325.0,41.0,Bay Front,2005.0,33131.0,-80.1694305,25.8758273
1614,Ocean Dr,2294.0,1.0,1.0,0.0,0.0,Miami Beach,2020-03-05,ROYAL ATLANTIC,Miami-Dade County,43.0,390000.0,465.0,9.0,Ocean Front,1969.0,33139.0,-80.1311819,25.7779458
1597,Ocean Dr,2139.0,1.0,1.0,0.0,1.0,Hollywood,2020-01-08,The Wave,Broward County,71.0,390000.0,2501.0,16.0,Ocean Front,2004.0,33019.0,-80.1311819,25.7779458
210,2nd St,1950.0,2.0,2.0,1.0,0.0,Miami,2020-04-22,VIZCAYNE SOUTH CONDO,Miami-Dade County,125.0,388000.0,253.0,43.0,Bay Front,2008.0,33132.0,-117.88647920000001,33.6782751
1815,Village Cir,2314.0,3.0,2.0,2.0,1.0,Davie,2020-05-01,Vaquero Trails,Broward County,101.0,388000.0,807.0,1.0,Pond Front,2015.0,33325.0,-81.3051879,28.497126899999998
1390,Mystic Pointe Dr,1903.0,2.0,2.0,1.0,0.0,Aventura,2019-12-05,Mystic Pointe,Miami-Dade County,458.0,387750.0,3600.0,15.0,Intracoastal Front,1988.0,33180.0,-80.12930659999999,25.953573199999997
912,Collins Ave,1991.0,2.0,2.0,1.0,0.0,Miami Beach,2020-04-08,5600 condo,Miami-Dade County,184.0,386000.0,5600.0,5.0,Bay Front,1967.0,33140.0,-80.1210954,25.8632138
695,BRICKELL KEY BL,1650.0,1.0,1.0,1.0,1.0,Miami,2020-01-30,CARBONELL,Miami-Dade County,843.0,385000.0,901.0,12.0,Bay Front,2005.0,33131.0,-80.18589329999999,25.7684451
1550,Ocean Dr,2189.0,1.0,1.0,0.0,0.0,Miami Beach,2020-03-20,THE STRAND ON OCEAN DRIVE,Miami-Dade County,75.0,385000.0,1052.0,2.0,Ocean Front,2005.0,33139.0,-80.1311819,25.7779458
1656,Ocean Dr,2145.0,2.0,1.0,2.0,0.0,Hallandale Beach,2020-02-10,BEACH CLUB,Broward County,432.0,385000.0,1800.0,10.0,Ocean Front,2007.0,33009.0,-80.1311819,25.7779458
495,BAYSHORE DR,2303.0,1.0,1.0,1.0,1.0,Fort Lauderdale,2019-12-18,BAYSHORE TOWERS,Broward County,293.0,385000.0,511.0,4.0,Intracoastal Front,1972.0,33304.0,-81.7704,26.128629999999998
555,Biscayne Blvd,1943.0,2.0,2.0,1.0,1.0,Miami,2020-03-04,JOCKEY CLUB III,Miami-Dade County,14.0,385000.0,11113.0,20.0,Bay Front,1982.0,33181.0,-80.1694305,25.8758273
325,5th St,2285.0,2.0,2.0,0.0,0.0,Miami,2020-03-31,BRICKELL ON THE RIVER,Miami-Dade County,2.0,385000.0,41.0,24.0,River Front,2006.0,33131.0,-95.992825,36.150813
591,Biscayne Boulevard Way,859.0,1.0,1.0,1.0,1.0,Miami,2020-02-27,EPIC,Miami-Dade County,607.0,385000.0,200.0,41.0,Bay Front,2008.0,33131.0,-80.1888849,25.770934399999998
620,Brickell Ave,2093.0,2.0,2.0,0.0,0.0,Miami,2020-04-17,500 Brickell,Miami-Dade County,227.0,385000.0,500.0,33.0,River Front,2008.0,33131.0,-80.19679959999999,25.7553254
213,3,2270.0,2.0,2.0,0.0,1.0,Miami,2019-12-18,Mint,Miami-Dade County,90.0,385000.0,92.0,16.0,River Front,2010.0,33130.0,-95.9895427,36.155230100000004
1449,Ocean Blvd,2267.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2020-02-27,BEST DEAL,Broward County,11.0,385000.0,2841.0,16.0,Intracoastal Front,1976.0,33308.0,-78.86726479999999,33.70369960000001
1177,Galt Ocean Dr,1753.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2020-04-20,OCEAN CLUB,Broward County,76.0,385000.0,4020.0,18.0,Ocean Front,1971.0,33308.0,-80.0985962,26.1747161
389,97th Ave,2157.0,3.0,2.0,1.0,1.0,Plantation,2020-05-15,CHELSEA 3,Broward County,47.0,382500.0,240.0,1.0,Lake Front,1988.0,33324.0,-96.0635369,41.3066783
416,Ballantrae Ct,2223.0,2.0,2.0,0.0,0.0,Miami Lakes,2020-01-10,Loch Andews,Miami-Dade County,27.0,382500.0,7167.0,1.0,Lake Front,1976.0,33014.0,-121.3722841,44.049100200000005
1718,Pompano Beach Blvd,1846.0,2.0,2.0,1.0,0.0,Pompano Beach,2019-12-18,Ocean Monarch,Broward County,45.0,382000.0,133.0,11.0,Ocean Front,1966.0,33062.0,-80.0893494,26.234930300000002
1443,Ocean Blvd,2182.0,2.0,2.0,0.0,0.0,Lauderdale By The Sea,2019-12-31,Sea Ranch Lakes North,Broward County,57.0,380000.0,5200.0,2.0,Ocean Front,1971.0,33308.0,-78.86726479999999,33.70369960000001
370,7th St,2155.0,2.0,2.0,1.0,1.0,Miami,2020-04-15,Latitude On The River,Miami-Dade County,195.0,380000.0,185.0,43.0,River Front,2007.0,33130.0,-95.999657,36.147993
432,Bay Harbor Dr,2097.0,2.0,2.0,1.0,0.0,Bay Harbor Islands,2020-03-17,ISLAND POINTE CONDO,Miami-Dade County,114.0,380000.0,10350.0,3.0,Bay Front,1966.0,33154.0,-86.27242070000001,39.8495783
1333,Kippford Ct,2408.0,2.0,2.0,0.0,1.0,Miami Lakes,2019-12-06,LOCH ANDREWS,Miami-Dade County,3.0,380000.0,15462.0,1.0,Lake Front,1976.0,33014.0,-80.31640390000001,25.913125
980,Collins Ave,2002.0,2.0,2.0,1.0,0.0,Surfside,2020-03-11,FOUR WINDS CONDO,Miami-Dade County,104.0,380000.0,9225.0,3.0,Ocean Front,1967.0,33154.0,-80.1210954,25.8632138
1363,Lincoln Rd,2405.0,2.0,2.0,1.0,0.0,Miami Beach,2020-01-06,Lincoln Bay Towers Condo,Miami-Dade County,31.0,380000.0,1450.0,6.0,Bay Front,1969.0,33139.0,-80.1365814,25.790666899999998
1046,Country Club Dr,2085.0,2.0,2.0,2.0,0.0,Aventura,2020-03-24,The Landmark Condo,Miami-Dade County,76.0,380000.0,20185.0,22.0,Intracoastal Front,1990.0,33180.0,-96.0031662,36.171711
271,3rd St,2390.0,2.0,2.0,2.0,0.0,Miami,2020-03-11,IVY CONDO,Miami-Dade County,37.0,380000.0,90.0,22.0,River Front,2008.0,33130.0,-95.95179,36.156653000000006
251,36th St,2397.0,2.0,2.0,1.0,0.0,Miami,2020-02-21,Charter Club,Miami-Dade County,11.0,380000.0,600.0,14.0,Bay Front,1973.0,33137.0,-95.9757024,36.1116294
216,30th St,2229.0,2.0,2.0,0.0,0.0,Miami,2020-04-17,PLATINUM CONDO,Miami-Dade County,46.0,380000.0,480.0,17.0,Bay Front,2006.0,33137.0,-95.958078,36.197526
1120,Flamingo Rd,2263.0,2.0,2.0,2.0,1.0,Sunrise,2020-03-25,Tao Condominium,Broward County,450.0,380000.0,2641.0,1.0,Lagoon Front,2009.0,33323.0,-80.315465,26.099013
735,Cascada Cir,2161.0,3.0,3.0,2.0,0.0,Cooper City,2020-05-11,CASCADA AT MONTERA,Broward County,152.0,380000.0,4273.0,1.0,Lake Front,2012.0,33024.0,-80.253489,26.042445
280,3rd St,2221.0,1.0,2.0,1.0,0.0,Miami,2020-03-24,IVY CONDO,Miami-Dade County,54.0,377000.0,90.0,7.0,Canal Front,2008.0,33130.0,-95.95179,36.156653000000006
326,5th St,2513.0,2.0,2.0,1.0,0.0,Miami,2020-02-21,BRICKELL ON THE RIVER,Miami-Dade County,12.0,377000.0,31.0,25.0,River Front,2006.0,33131.0,-95.992825,36.150813
64,15th Rd,2283.0,2.0,2.0,1.0,0.0,Miami,2020-04-20,BRICKELL HARBOUR CONDO,Miami-Dade County,179.0,375000.0,200.0,4.0,Bay Front,1974.0,33129.0,-95.9044571,36.1410599
1430,Ocean Blvd,2137.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-02-18,Pompano Atlantis,Broward County,97.0,375000.0,1000.0,6.0,Ocean Front,1973.0,33062.0,-78.86726479999999,33.70369960000001
339,69th St,1218.0,2.0,4.0,2.0,0.0,Miami,2020-02-10,THE PALM BAY YACHT CLUB,Miami-Dade County,95.0,375000.0,780.0,27.0,Bay Front,1982.0,33138.0,-75.25954509999998,39.9621473
886,Collins Ave,2171.0,1.0,1.0,1.0,1.0,Miami Beach,2020-02-28,MIRASOL OCEAN TOWERS,Miami-Dade County,247.0,375000.0,2655.0,17.0,Ocean Front,1975.0,33140.0,-80.1210954,25.8632138
442,Bay Rd,2096.0,2.0,2.0,0.0,0.0,Miami Beach,2020-05-21,Flamingo South Beach,Miami-Dade County,327.0,375000.0,1500.0,6.0,Bay Front,1960.0,33139.0,-83.97495550000001,43.4835711
1470,Ocean Blvd,2538.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2020-01-30,BERKLEY SOUTH,Broward County,51.0,375000.0,3015.0,14.0,Ocean Access,1975.0,33308.0,-78.86726479999999,33.70369960000001
439,Bay Rd,1978.0,2.0,2.0,2.0,0.0,Miami Beach,2019-12-16,BAYVIEW PLAZA CONDO,Miami-Dade County,337.0,375000.0,1621.0,8.0,Bay Front,1997.0,33139.0,-83.97495550000001,43.4835711
395,Acadian Trl,2329.0,4.0,3.0,2.0,0.0,Coconut Creek,2020-02-19,PALOMA LAKES,Broward County,3.0,375000.0,4672.0,1.0,Lake Front,2012.0,33073.0,-80.18825290000001,26.286469300000004
1206,Grove Isle Dr,1718.0,2.0,2.0,1.0,0.0,Miami,2020-01-09,Grove Isle,Miami-Dade County,101.0,375000.0,3.0,9.0,Bay Front,1981.0,33133.0,-80.2191965,25.7357749
377,87th Ln,3560.0,4.0,3.0,1.0,0.0,Doral,2020-03-10,St. Moritz,Miami-Dade County,4.0,375000.0,11658.0,1.0,Lake Front,2012.0,33178.0,-93.2580324,45.1310904
963,Collins Ave,2412.0,2.0,2.0,1.0,0.0,Miami Beach,2020-01-16,Mirasol Ocean Towers,Miami-Dade County,24.0,375000.0,2655.0,11.0,Ocean Front,1975.0,33140.0,-80.1210954,25.8632138
1008,Collins Ave,1493.0,2.0,2.0,1.0,0.0,Miami Beach,2020-01-02,Arlen Beach Condo,Miami-Dade County,488.0,375000.0,5701.0,5.0,Ocean Front,1969.0,33140.0,-80.1210954,25.8632138
1686,Pine Tree Dr,2236.0,1.0,1.0,1.0,1.0,Miami Beach,2019-12-11,TOWER FORTY ONE CONDO,Miami-Dade County,189.0,375000.0,4101.0,16.0,Intracoastal Front,1974.0,33140.0,-80.125956,25.822349600000003
1746,San Simeon Circle,2311.0,4.0,2.0,1.0,1.0,Weston,2020-01-17,SAN SIMEON,Broward County,99.0,375000.0,3660.0,1.0,Lake Front,1998.0,33331.0,-80.37624090000001,26.070903
1086,Dixie Hwy,2496.0,3.0,2.0,1.0,1.0,Oakland Park,2020-03-16,Eastside Village,Broward County,12.0,372000.0,4220.0,1.0,Lake Front,2018.0,33334.0,-82.19577,28.3542505
681,Brickell Bay Dr,2013.0,2.0,2.0,1.0,0.0,Miami,2020-03-23,The Club at Brickell Bay,Miami-Dade County,365.0,372000.0,1200.0,34.0,Bay Front,2005.0,33131.0,-80.1898079,25.7629285
20,119th Way,2455.0,3.0,3.0,2.0,1.0,Miramar,2020-04-02,MONTCLAIR,Broward County,17.0,371000.0,2809.0,1.0,Lake Front,2015.0,33025.0,-82.8041403,27.8612589
1568,Ocean Dr,2539.0,2.0,2.0,0.0,0.0,Lauderdale By The Sea,2020-03-31,By The Seas,Broward County,233.0,370500.0,4140.0,2.0,Ocean Access,1984.0,33308.0,-80.1311819,25.7779458
249,36th St,2209.0,2.0,2.0,1.0,1.0,Miami,2020-03-17,Blue Condominium,Miami-Dade County,398.0,370000.0,601.0,15.0,Bay Front,2005.0,33137.0,-95.9757024,36.1116294
1521,OCEAN BLVD,2035.0,1.0,1.0,1.0,1.0,Lauderdale By The Sea,2019-12-13,SEA RANCH CLUB B,Broward County,84.0,370000.0,5000.0,7.0,Ocean Front,1980.0,33308.0,-78.86726479999999,33.70369960000001
1448,Ocean Blvd,2492.0,2.0,2.0,1.0,0.0,Fort Lauderdale,2020-04-06,BERKLEY SOUTH,Broward County,44.0,370000.0,3015.0,14.0,Ocean Access,1975.0,33308.0,-78.86726479999999,33.70369960000001
1042,Country Club Dr,2277.0,3.0,3.0,1.0,0.0,Aventura,2020-05-15,FLAMENCO CONDO,Miami-Dade County,115.0,370000.0,3731.0,20.0,Canal Front,1980.0,33180.0,-96.0031662,36.171711
1813,Veracruz Ln,2548.0,4.0,2.0,1.0,1.0,Weston,2020-02-19,San Sebastian,Broward County,2.0,370000.0,1372.0,1.0,Lake Front,1997.0,33327.0,-80.4022733,26.1338296
281,3rd St,2343.0,2.0,2.0,1.0,0.0,Miami,2019-12-23,Mint Condo,Miami-Dade County,38.0,370000.0,92.0,23.0,River Front,2010.0,33130.0,-95.95179,36.156653000000006
278,3rd St,2222.0,2.0,2.0,1.0,1.0,Miami,2020-02-27,IVY CONDO,Miami-Dade County,170.0,370000.0,90.0,20.0,River Front,2008.0,33130.0,-95.95179,36.156653000000006
552,Biscayne Blvd,2324.0,2.0,2.0,0.0,0.0,Miami,2020-01-02,One Miami West Condo,Miami-Dade County,76.0,370000.0,325.0,16.0,Bay Front,2005.0,33131.0,-80.1694305,25.8758273
1522,OCEAN BLVD,2349.0,2.0,2.0,1.0,0.0,Pompano Beach,2020-02-07,Pompano Atlantis,Broward County,100.0,370000.0,1000.0,14.0,Ocean Front,1974.0,33062.0,-78.86726479999999,33.70369960000001
1204,Grove Isle Dr,1481.0,2.0,2.0,2.0,0.0,Coconut Grove,2020-05-15,Grove Isle,Miami-Dade County,218.0,370000.0,3.0,7.0,Bay Front,1981.0,33133.0,-80.2191965,25.7357749
1488,Ocean Blvd,1955.0,2.0,2.0,2.0,0.0,Pompano Beach,2020-01-06,RENAISSANCE 2,Broward County,45.0,370000.0,1370.0,17.0,Ocean Front,1977.0,33062.0,-78.86726479999999,33.70369960000001
1647,Ocean Dr,2393.0,2.0,2.0,1.0,0.0,Hallandale Beach,2020-04-10,PARKER DORADO CONDO,Broward County,138.0,370000.0,3180.0,4.0,Ocean Front,1979.0,33009.0,-80.1311819,25.7779458
465,Bayshore Dr,1883.0,2.0,2.0,2.0,0.0,Miami,2020-03-05,VENETIA CONDO,Miami-Dade County,132.0,370000.0,1717.0,33.0,Bay Front,1986.0,33132.0,-81.7704,26.128629999999998
1797,Turnberry Way,2237.0,2.0,2.0,2.0,0.0,Aventura,2019-12-27,TURNBERRY ISLE,Miami-Dade County,22.0,370000.0,19667.0,24.0,Intracoastal Front,1980.0,33180.0,-80.1270361,25.9568957
1089,East Dr,2321.0,2.0,2.0,3.0,1.0,North Bay Village,2020-03-10,Eloquence on the Bay,Miami-Dade County,140.0,369000.0,7928.0,4.0,Bay Front,2009.0,33141.0,-95.712891,37.09024
3,103rd Pl,2351.0,3.0,2.0,0.0,1.0,Miami,2020-04-15,Kendalltown,Miami-Dade County,146.0,369000.0,7680.0,0.0,Lake Front,1973.0,33173.0,-87.6379498,41.7060602
1216,Hallandale Beach Blvd,2619.0,2.0,2.0,0.0,0.0,Hallandale Beach,2020-02-07,Beachwalk,Broward County,66.0,369000.0,2602.0,26.0,Canal Front,2013.0,33009.0,-80.1630779,25.985111
1632,Ocean Dr,2567.0,2.0,2.0,0.0,0.0,Hollywood,2020-05-11,ALLINGTON TOWERS,Broward County,29.0,368000.0,1600.0,11.0,Intracoastal Front,1973.0,33019.0,-80.1311819,25.7779458
636,Brickell Ave,1923.0,1.0,1.0,1.0,0.0,Miami,2019-12-20,Icon  Brickell II,Miami-Dade County,284.0,368000.0,495.0,57.0,Bay Front,2009.0,33131.0,-80.19679959999999,25.7553254
